control_date,candidate_universe_id,candidate_symbol_count,source_family,required_variable_anchors,required_output,status,blocking_reason
2015-02-19,retrospective-samplefirms:2015-02-19,25,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-23,retrospective-samplefirms:2015-02-23,9,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-23,retrospective-samplefirms:2015-02-23,9,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-23,retrospective-samplefirms:2015-02-23,9,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-23,retrospective-samplefirms:2015-02-23,9,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-23,retrospective-samplefirms:2015-02-23,9,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-23,retrospective-samplefirms:2015-02-23,9,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-23,retrospective-samplefirms:2015-02-23,9,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-25,retrospective-samplefirms:2015-02-25,30,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-25,retrospective-samplefirms:2015-02-25,30,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-25,retrospective-samplefirms:2015-02-25,30,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-25,retrospective-samplefirms:2015-02-25,30,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-25,retrospective-samplefirms:2015-02-25,30,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-25,retrospective-samplefirms:2015-02-25,30,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-25,retrospective-samplefirms:2015-02-25,30,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-26,retrospective-samplefirms:2015-02-26,42,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-26,retrospective-samplefirms:2015-02-26,42,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-26,retrospective-samplefirms:2015-02-26,42,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-26,retrospective-samplefirms:2015-02-26,42,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-26,retrospective-samplefirms:2015-02-26,42,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-26,retrospective-samplefirms:2015-02-26,42,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-02-26,retrospective-samplefirms:2015-02-26,42,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-03,retrospective-samplefirms:2015-03-03,8,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-03,retrospective-samplefirms:2015-03-03,8,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-03,retrospective-samplefirms:2015-03-03,8,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-03,retrospective-samplefirms:2015-03-03,8,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-03,retrospective-samplefirms:2015-03-03,8,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-03,retrospective-samplefirms:2015-03-03,8,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-03,retrospective-samplefirms:2015-03-03,8,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-10,retrospective-samplefirms:2015-03-10,11,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-10,retrospective-samplefirms:2015-03-10,11,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-10,retrospective-samplefirms:2015-03-10,11,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-10,retrospective-samplefirms:2015-03-10,11,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-10,retrospective-samplefirms:2015-03-10,11,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-10,retrospective-samplefirms:2015-03-10,11,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-10,retrospective-samplefirms:2015-03-10,11,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-19,retrospective-samplefirms:2015-03-19,5,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-19,retrospective-samplefirms:2015-03-19,5,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-19,retrospective-samplefirms:2015-03-19,5,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-19,retrospective-samplefirms:2015-03-19,5,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-19,retrospective-samplefirms:2015-03-19,5,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-19,retrospective-samplefirms:2015-03-19,5,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-19,retrospective-samplefirms:2015-03-19,5,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-25,retrospective-samplefirms:2015-03-25,3,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-25,retrospective-samplefirms:2015-03-25,3,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-25,retrospective-samplefirms:2015-03-25,3,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-25,retrospective-samplefirms:2015-03-25,3,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-25,retrospective-samplefirms:2015-03-25,3,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-25,retrospective-samplefirms:2015-03-25,3,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-25,retrospective-samplefirms:2015-03-25,3,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-26,retrospective-samplefirms:2015-03-26,3,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-26,retrospective-samplefirms:2015-03-26,3,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-26,retrospective-samplefirms:2015-03-26,3,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-26,retrospective-samplefirms:2015-03-26,3,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-26,retrospective-samplefirms:2015-03-26,3,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-26,retrospective-samplefirms:2015-03-26,3,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-26,retrospective-samplefirms:2015-03-26,3,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-31,retrospective-samplefirms:2015-03-31,1,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-31,retrospective-samplefirms:2015-03-31,1,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-31,retrospective-samplefirms:2015-03-31,1,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-31,retrospective-samplefirms:2015-03-31,1,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-31,retrospective-samplefirms:2015-03-31,1,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-31,retrospective-samplefirms:2015-03-31,1,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-03-31,retrospective-samplefirms:2015-03-31,1,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-16,retrospective-samplefirms:2015-04-16,14,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-16,retrospective-samplefirms:2015-04-16,14,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-16,retrospective-samplefirms:2015-04-16,14,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-16,retrospective-samplefirms:2015-04-16,14,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-16,retrospective-samplefirms:2015-04-16,14,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-16,retrospective-samplefirms:2015-04-16,14,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-16,retrospective-samplefirms:2015-04-16,14,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-21,retrospective-samplefirms:2015-04-21,34,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-21,retrospective-samplefirms:2015-04-21,34,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-21,retrospective-samplefirms:2015-04-21,34,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-21,retrospective-samplefirms:2015-04-21,34,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-21,retrospective-samplefirms:2015-04-21,34,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-21,retrospective-samplefirms:2015-04-21,34,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-21,retrospective-samplefirms:2015-04-21,34,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-22,retrospective-samplefirms:2015-04-22,42,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-22,retrospective-samplefirms:2015-04-22,42,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-22,retrospective-samplefirms:2015-04-22,42,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-22,retrospective-samplefirms:2015-04-22,42,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-22,retrospective-samplefirms:2015-04-22,42,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-22,retrospective-samplefirms:2015-04-22,42,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-22,retrospective-samplefirms:2015-04-22,42,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-27,retrospective-samplefirms:2015-04-27,20,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-27,retrospective-samplefirms:2015-04-27,20,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-27,retrospective-samplefirms:2015-04-27,20,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-27,retrospective-samplefirms:2015-04-27,20,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-27,retrospective-samplefirms:2015-04-27,20,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-27,retrospective-samplefirms:2015-04-27,20,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-27,retrospective-samplefirms:2015-04-27,20,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-28,retrospective-samplefirms:2015-04-28,64,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-28,retrospective-samplefirms:2015-04-28,64,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-28,retrospective-samplefirms:2015-04-28,64,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-28,retrospective-samplefirms:2015-04-28,64,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-28,retrospective-samplefirms:2015-04-28,64,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-28,retrospective-samplefirms:2015-04-28,64,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-28,retrospective-samplefirms:2015-04-28,64,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-29,retrospective-samplefirms:2015-04-29,71,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-29,retrospective-samplefirms:2015-04-29,71,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-29,retrospective-samplefirms:2015-04-29,71,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-29,retrospective-samplefirms:2015-04-29,71,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-29,retrospective-samplefirms:2015-04-29,71,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-29,retrospective-samplefirms:2015-04-29,71,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-29,retrospective-samplefirms:2015-04-29,71,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-30,retrospective-samplefirms:2015-04-30,95,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-30,retrospective-samplefirms:2015-04-30,95,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-30,retrospective-samplefirms:2015-04-30,95,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-30,retrospective-samplefirms:2015-04-30,95,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-30,retrospective-samplefirms:2015-04-30,95,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-30,retrospective-samplefirms:2015-04-30,95,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-04-30,retrospective-samplefirms:2015-04-30,95,THOMSON_REUTERS_13F,IO,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-04,retrospective-samplefirms:2015-05-04,40,CRSP,lnMCAP|Beta_SPY|invPRC,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-04,retrospective-samplefirms:2015-05-04,40,IBES,lnnumest,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-04,retrospective-samplefirms:2015-05-04,40,TAQ,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-04,retrospective-samplefirms:2015-05-04,40,RAVENPACK,ln_Story_Count_Relevant,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-04,retrospective-samplefirms:2015-05-04,40,MARKIT,DCBS,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
2015-05-04,retrospective-samplefirms:2015-05-04,40,OPTIONMETRICS,,point-in-time source coverage receipt plus required covariate facts,EXTERNAL_DATA_REQUIRED,AUTHORIZED_POINT_IN_TIME_SOURCE_NOT_LOADED
